customer_id,frequency,monetary,r_score,f_score,m_score,segment
1002231,242,2193948,1,5,5,At Risk
1002232,194,2217582,1,5,5,At Risk
1002233,115,798853,2,4,4,At Risk
1002234,12,136825,5,1,1,Potential
1002235,89,665254,2,4,3,At Risk
1002236,55,476614,3,3,3,Loyal
1002237,242,2075333,1,5,5,At Risk
1002238,44,363952,3,3,2,Loyal
1002239,60,729527,3,3,4,Loyal
1002240,66,866592,3,3,4,Loyal
1002241,67,622080,3,3,3,Loyal
1002242,184,1668515,1,5,5,At Risk
1002243,31,331842,4,2,2,Potential
1002245,29,218674,4,2,2,Potential
1002247,117,1060461,2,4,4,At Risk
1002248,53,496423,3,3,3,Loyal
1002249,38,338739,4,2,2,Potential
1002250,30,254348,4,2,2,Potential
1002251,227,2163036,1,5,5,At Risk
1002252,14,110700,5,1,1,Potential
1002253,19,267577,5,1,2,Potential
1002254,47,717636,3,3,4,Loyal
1002255,104,854772,2,4,4,At Risk
1002256,35,389961,4,2,3,Potential
1002257,21,183690,5,1,1,Potential
1002258,199,1659393,1,5,5,At Risk
1002259,119,1272561,2,4,4,At Risk
1002260,19,133589,5,1,1,Potential
1002261,140,1242376,2,4,4,At Risk
1002262,81,929052,2,4,4,At Risk
1002263,122,1288851,2,4,4,At Risk
1002264,171,1566574,1,5,5,At Risk
1002265,131,1569957,2,4,5,At Risk
1002266,55,508060,3,3,3,Loyal
1002267,33,266040,4,2,2,Potential
1002268,14,116586,5,1,1,Potential
1002269,14,121999,5,1,1,Potential
1002270,69,693772,3,3,3,Loyal
1002271,208,2283239,1,5,5,At Risk
1002272,74,812534,2,4,4,At Risk
1002273,41,470540,3,3,3,Loyal
1002274,21,211136,5,1,2,Potential
1002275,23,193236,4,2,1,Potential
1002276,59,734002,3,3,4,Loyal
1002278,34,272235,4,2,2,Potential
1002279,210,1895807,1,5,5,At Risk
1002280,37,321772,4,2,2,Potential
1002281,44,434670,3,3,3,Loyal
1002283,23,165064,4,2,1,Potential
1002284,31,405638,4,2,3,Potential
1002285,28,228032,4,2,2,Potential
1002286,25,215890,4,2,2,Potential
1002287,12,113827,5,1,1,Potential
1002288,286,2182472,1,5,5,At Risk
1002289,22,182761,4,1,1,Potential
1002291,19,248900,5,1,2,Potential
1002292,11,117960,5,1,1,Potential
1002293,165,1774966,1,5,5,At Risk
1002294,34,325558,4,2,2,Potential
1002295,12,151117,5,1,1,Potential
1002296,18,145447,5,1,1,Potential
1002297,23,302687,4,2,2,Potential
1002298,73,597829,2,4,3,At Risk
1002299,40,377869,4,2,2,Potential
1002300,31,328023,4,2,2,Potential
1002302,121,1328225,2,4,4,At Risk
1002303,170,1870312,1,5,5,At Risk
1002304,494,5157638,1,5,5,At Risk
1002305,49,284149,3,3,2,Loyal
1002306,43,346484,3,3,2,Loyal
1002307,82,969229,2,4,4,At Risk
1002308,38,407212,4,2,3,Potential
1002309,93,732227,2,4,4,At Risk
1002310,63,574476,3,3,3,Loyal
1002311,12,99789,5,1,1,Potential
1002312,22,231919,4,1,2,Potential
1002313,28,335670,4,2,2,Potential
1002314,21,149717,5,1,1,Potential
1002315,29,192846,4,2,1,Potential
1002316,92,908720,2,4,4,At Risk
1002318,32,184380,4,2,1,Potential
1002319,27,249062,4,2,2,Potential
1002320,52,321617,3,3,2,Loyal
1002321,54,491166,3,3,3,Loyal
1002322,33,276658,4,2,2,Potential
1002323,143,1267401,1,5,4,At Risk
1002324,51,467137,3,3,3,Loyal
1002325,13,93301,5,1,1,Potential
1002326,30,345710,4,2,2,Potential
1002327,31,325558,4,2,2,Potential
1002328,25,182537,4,2,1,Potential
1002329,25,195457,4,2,1,Potential
1002330,67,620941,3,3,3,Loyal
1002331,44,472938,3,3,3,Loyal
1002332,30,297139,4,2,2,Potential
1002333,28,233714,4,2,2,Potential
1002334,198,1664070,1,5,5,At Risk
1002335,58,587582,3,3,3,Loyal
1002336,12,97953,5,1,1,Potential
1002337,39,528084,4,2,3,Potential
1002338,104,1181843,2,4,4,At Risk
1002339,15,175633,5,1,1,Potential
1002340,222,2315929,1,5,5,At Risk
1002341,37,288057,4,2,2,Potential
1002342,45,545639,3,3,3,Loyal
1002343,24,139840,4,2,1,Potential
1002344,110,1029284,2,4,4,At Risk
1002346,43,499963,3,3,3,Loyal
1002347,14,167105,5,1,1,Potential
1002348,115,1005335,2,4,4,At Risk
1002349,68,635174,3,3,3,Loyal
1002350,63,613749,3,3,3,Loyal
1002351,76,632478,2,4,3,At Risk
1002352,70,312341,3,3,2,Loyal
1002353,109,871860,2,4,4,At Risk
1002354,41,460372,3,3,3,Loyal
1002355,84,649785,2,4,3,At Risk
1002356,11,92222,5,1,1,Potential
1002357,16,164680,5,1,1,Potential
1002358,19,169618,5,1,1,Potential
1002359,38,323894,4,2,2,Potential
1002360,21,171576,5,1,1,Potential
1002361,31,235784,4,2,2,Potential
1002362,28,224560,4,2,2,Potential
1002363,16,218736,5,1,2,Potential
1002364,18,108726,5,1,1,Potential
1002365,25,288074,4,2,2,Potential
1002366,24,271766,4,2,2,Potential
1002367,32,299795,4,2,2,Potential
1002368,131,1183756,2,4,4,At Risk
1002369,21,320982,5,1,2,Potential
1002370,43,434182,3,3,3,Loyal
1002371,45,420353,3,3,3,Loyal
1002372,38,359351,4,2,2,Potential
1002374,92,1173240,2,4,4,At Risk
1002375,20,179781,5,1,1,Potential
1002376,270,2180835,1,5,5,At Risk
1002377,17,234813,5,1,2,Potential
1002378,144,1250194,1,5,4,At Risk
1002379,15,163572,5,1,1,Potential
1002380,234,1978972,1,5,5,At Risk
1002381,15,104174,5,1,1,Potential
1002382,31,309919,4,2,2,Potential
1002383,243,1882205,1,5,5,At Risk
1002384,13,146701,5,1,1,Potential
1002385,13,110622,5,1,1,Potential
1002386,47,465922,3,3,3,Loyal
1002387,40,419964,4,2,3,Potential
1002388,15,231198,5,1,2,Potential
1002389,162,1566967,1,5,5,At Risk
1002390,40,300592,4,2,2,Potential
1002391,38,386189,4,2,3,Potential
1002392,18,154299,5,1,1,Potential
1002393,73,766966,2,4,4,At Risk
1002394,43,468992,3,3,3,Loyal
1002395,112,1102989,2,4,4,At Risk
1002396,21,213434,5,1,2,Potential
1002397,37,365573,4,2,2,Potential
1002398,49,438450,3,3,3,Loyal
1002399,15,137484,5,1,1,Potential
1002401,37,491940,4,2,3,Potential
1002402,291,2842474,1,5,5,At Risk
1002404,56,627385,3,3,3,Loyal
1002405,37,347575,4,2,2,Potential
1002406,57,457646,3,3,3,Loyal
1002407,87,782612,2,4,4,At Risk
1002408,40,436599,4,2,3,Potential
1002409,86,736670,2,4,4,At Risk
1002410,65,526171,3,3,3,Loyal
1002411,179,1730460,1,5,5,At Risk
1002412,18,262889,5,1,2,Potential
1002413,18,176641,5,1,1,Potential
1002414,130,1387583,2,4,5,At Risk
1002415,19,194188,5,1,1,Potential
1002416,27,259571,4,2,2,Potential
1002417,14,138623,5,1,1,Potential
1002418,39,236365,4,2,2,Potential
1002419,306,2457996,1,5,5,At Risk
1002420,25,335763,4,2,2,Potential
1002421,38,512174,4,2,3,Potential
1002422,10,76740,5,1,1,Potential
1002423,36,286511,4,2,2,Potential
1002424,84,884374,2,4,4,At Risk
1002425,28,297155,4,2,2,Potential
1002426,19,168824,5,1,1,Potential
1002427,67,621830,3,3,3,Loyal
1002428,45,330947,3,3,2,Loyal
1002429,66,665452,3,3,3,Loyal
1002430,26,257911,4,2,2,Potential
1002431,13,67063,5,1,1,Potential
1002432,23,254390,4,2,2,Potential
1002433,19,158527,5,1,1,Potential
1002434,14,155367,5,1,1,Potential
1002435,68,850088,3,3,4,Loyal
1002436,223,2009518,1,5,5,At Risk
1002437,22,247994,4,1,2,Potential
1002438,99,908247,2,4,4,At Risk
1002439,53,423725,3,3,3,Loyal
1002440,11,99192,5,1,1,Potential
1002441,17,155843,5,1,1,Potential
1002442,16,100036,5,1,1,Potential
1002443,14,90970,5,1,1,Potential
1002444,47,351031,3,3,2,Loyal
1002445,122,1665344,2,4,5,At Risk
1002446,227,2257780,1,5,5,At Risk
1002447,35,312630,4,2,2,Potential
1002449,16,130408,5,1,1,Potential
1002450,14,105007,5,1,1,Potential
1002451,95,792959,2,4,4,At Risk
1002452,27,327606,4,2,2,Potential
1002453,343,3368025,1,5,5,At Risk
1002454,171,1552962,1,5,5,At Risk
1002455,100,681844,2,4,3,At Risk
1002456,209,1787143,1,5,5,At Risk
1002457,282,2480975,1,5,5,At Risk
1002458,100,1005516,2,4,4,At Risk
1002459,61,569455,3,3,3,Loyal
1002460,29,323621,4,2,2,Potential
1002461,59,614512,3,3,3,Loyal
1002462,135,1098964,2,4,4,At Risk
1002463,65,678257,3,3,3,Loyal
1002464,20,183944,5,1,1,Potential
1002465,120,1331003,2,4,4,At Risk
1002466,117,1141487,2,4,4,At Risk
1002467,13,184108,5,1,1,Potential
1002468,73,842992,2,4,4,At Risk
1002469,37,400082,4,2,3,Potential
1002470,15,147620,5,1,1,Potential
1002471,25,186271,4,2,1,Potential
1002472,165,1498136,1,5,5,At Risk
1002473,22,253795,4,1,2,Potential
1002474,19,223170,5,1,2,Potential
1002475,17,132512,5,1,1,Potential
1002476,31,293821,4,2,2,Potential
1002477,36,373562,4,2,2,Potential
1002478,158,1454452,1,5,5,At Risk
1002479,20,206077,5,1,2,Potential
1002480,31,323568,4,2,2,Potential
1002481,74,643131,2,4,3,At Risk
1002482,18,146570,5,1,1,Potential
1002483,45,393521,3,3,3,Loyal
1002484,305,2514035,1,5,5,At Risk
1002485,140,1260022,2,4,4,At Risk
1002486,93,789035,2,4,4,At Risk
1002487,25,231666,4,2,2,Potential
1002488,8,62250,5,1,1,Potential
1002489,223,1858258,1,5,5,At Risk
1002490,13,137359,5,1,1,Potential
1002491,67,665971,3,3,3,Loyal
1002492,56,500101,3,3,3,Loyal
1002493,50,552781,3,3,3,Loyal
1002494,21,141315,5,1,1,Potential
1002495,24,183504,4,2,1,Potential
1002496,296,2191713,1,5,5,At Risk
1002497,67,626805,3,3,3,Loyal
1002498,94,758980,2,4,4,At Risk
1002499,31,315911,4,2,2,Potential
1002500,79,974049,2,4,4,At Risk
1002501,52,476505,3,3,3,Loyal
1002502,14,101197,5,1,1,Potential
1002503,114,884599,2,4,4,At Risk
1002504,162,1687962,1,5,5,At Risk
1002505,20,230883,5,1,2,Potential
1002506,153,1099457,1,5,4,At Risk
1002507,458,4433272,1,5,5,At Risk
1002508,36,352000,4,2,2,Potential
1002509,19,185178,5,1,1,Potential
1002510,28,384034,4,2,3,Potential
1002511,20,200438,5,1,1,Potential
1002512,18,179822,5,1,1,Potential
1002513,33,273813,4,2,2,Potential
1002514,20,233089,5,1,2,Potential
1002515,25,323421,4,2,2,Potential
1002516,17,119568,5,1,1,Potential
1002517,28,195437,4,2,1,Potential
1002518,32,352984,4,2,2,Potential
1002519,31,329346,4,2,2,Potential
1002520,30,351718,4,2,2,Potential
1002521,31,378705,4,2,2,Potential
1002522,44,558743,3,3,3,Loyal
1002523,74,829733,2,4,4,At Risk
1002524,15,104944,5,1,1,Potential
1002525,32,228217,4,2,2,Potential
1002526,154,1594760,1,5,5,At Risk
1002527,17,261590,5,1,2,Potential
1002528,43,489148,3,3,3,Loyal
1002529,450,4135916,1,5,5,At Risk
1002530,14,124165,5,1,1,Potential
1002531,12,79498,5,1,1,Potential
1002532,23,201311,4,2,1,Potential
1002533,78,655545,2,4,3,At Risk
1002534,25,166417,4,2,1,Potential
1002535,38,307526,4,2,2,Potential
1002536,33,204088,4,2,1,Potential
1002537,317,2252051,1,5,5,At Risk
1002538,15,194400,5,1,1,Potential
1002539,20,277589,5,1,2,Potential
1002540,123,1313319,2,4,4,At Risk
1002541,138,938117,2,4,4,At Risk
1002542,12,127747,5,1,1,Potential
1002543,12,126460,5,1,1,Potential
1002544,412,3711865,1,5,5,At Risk
1002545,27,248868,4,2,2,Potential
1002546,74,616278,2,4,3,At Risk
1002547,70,750225,3,3,4,Loyal
1002548,26,280236,4,2,2,Potential
1002549,12,140535,5,1,1,Potential
1002550,55,496322,3,3,3,Loyal
1002551,44,380244,3,3,2,Loyal
1002552,51,477996,3,3,3,Loyal
1002553,11,162600,5,1,1,Potential
1002554,25,258390,4,2,2,Potential
1002555,94,861235,2,4,4,At Risk
1002556,28,211559,4,2,2,Potential
1002557,47,438131,3,3,3,Loyal
1002558,28,243214,4,2,2,Potential
1002559,113,1195802,2,4,4,At Risk
1002560,27,226526,4,2,2,Potential
1002561,48,376802,3,3,2,Loyal
1002563,12,116138,5,1,1,Potential
1002564,61,588137,3,3,3,Loyal
1002565,175,1527657,1,5,5,At Risk
1002566,155,1473365,1,5,5,At Risk
1002567,181,1803714,1,5,5,At Risk
1002568,19,144223,5,1,1,Potential
1002569,22,152932,4,1,1,Potential
1002570,45,370864,3,3,2,Loyal
1002571,40,398523,4,2,3,Potential
1002572,84,884306,2,4,4,At Risk
1002573,61,773654,3,3,4,Loyal
1002574,18,198206,5,1,1,Potential
1002575,95,1220867,2,4,4,At Risk
1002576,157,1668105,1,5,5,At Risk
1002577,28,198646,4,2,1,Potential
1002578,21,237189,5,1,2,Potential
1002579,38,397102,4,2,3,Potential
1002580,49,362448,3,3,2,Loyal
1002581,236,2275397,1,5,5,At Risk
1002582,16,142216,5,1,1,Potential
1002583,184,2095263,1,5,5,At Risk
1002584,12,85239,5,1,1,Potential
1002585,65,587383,3,3,3,Loyal
1002586,30,293708,4,2,2,Potential
1002587,15,166565,5,1,1,Potential
1002588,24,157429,4,2,1,Potential
1002589,120,962057,2,4,4,At Risk
1002590,208,1564094,1,5,5,At Risk
1002591,25,253385,4,2,2,Potential
1002592,252,2404672,1,5,5,At Risk
1002593,80,956165,2,4,4,At Risk
1002594,45,458181,3,3,3,Loyal
1002595,105,994338,2,4,4,At Risk
1002596,18,149041,5,1,1,Potential
1002597,31,233604,4,2,2,Potential
1002598,15,155753,5,1,1,Potential
1002599,137,1514697,2,4,5,At Risk
1002600,45,306430,3,3,2,Loyal
1002601,12,100908,5,1,1,Potential
1002602,16,111710,5,1,1,Potential
1002603,20,182061,5,1,1,Potential
1002604,41,381224,3,3,2,Loyal
1002605,103,1114342,2,4,4,At Risk
1002606,30,252319,4,2,2,Potential
1002607,36,370473,4,2,2,Potential
1002608,130,1269887,2,4,4,At Risk
1002610,29,242827,4,2,2,Potential
1002611,248,2208222,1,5,5,At Risk
1002612,20,143822,5,1,1,Potential
1002613,11,83007,5,1,1,Potential
1002614,17,186964,5,1,1,Potential
1002615,35,338735,4,2,2,Potential
1002616,27,187417,4,2,1,Potential
1002617,41,364470,3,3,2,Loyal
1002618,16,116586,5,1,1,Potential
1002619,52,538966,3,3,3,Loyal
1002620,89,1081068,2,4,4,At Risk
1002621,173,1373091,1,5,5,At Risk
1002622,27,228683,4,2,2,Potential
1002623,31,187791,4,2,1,Potential
1002624,163,1838542,1,5,5,At Risk
1002625,90,664120,2,4,3,At Risk
1002626,13,137004,5,1,1,Potential
1002627,270,2293978,1,5,5,At Risk
1002628,119,924226,2,4,4,At Risk
1002629,161,1896059,1,5,5,At Risk
1002630,24,215548,4,2,2,Potential
1002631,49,388449,3,3,3,Loyal
1002632,24,186054,4,2,1,Potential
1002633,24,236495,4,2,2,Potential
1002634,164,1517668,1,5,5,At Risk
1002636,32,325871,4,2,2,Potential
1002637,27,272387,4,2,2,Potential
1002638,291,2407768,1,5,5,At Risk
1002639,17,137507,5,1,1,Potential
1002640,12,150892,5,1,1,Potential
1002641,172,1732302,1,5,5,At Risk
1002642,43,479881,3,3,3,Loyal
1002643,259,2257604,1,5,5,At Risk
1002644,16,155724,5,1,1,Potential
1002645,174,1521301,1,5,5,At Risk
1002646,14,155441,5,1,1,Potential
1002647,15,160686,5,1,1,Potential
1002648,53,463215,3,3,3,Loyal
1002649,115,883129,2,4,4,At Risk
1002650,29,231740,4,2,2,Potential
1002651,65,833330,3,3,4,Loyal
1002652,21,148803,5,1,1,Potential
1002653,19,173108,5,1,1,Potential
1002654,54,483829,3,3,3,Loyal
1002655,43,317276,3,3,2,Loyal
1002656,76,826685,2,4,4,At Risk
1002657,12,129109,5,1,1,Potential
1002658,18,152550,5,1,1,Potential
1002659,92,901566,2,4,4,At Risk
1002660,22,175649,4,1,1,Potential
1002661,57,376697,3,3,2,Loyal
1002662,23,217418,4,2,2,Potential
1002663,90,841585,2,4,4,At Risk
1002664,201,1835388,1,5,5,At Risk
1002665,476,3853020,1,5,5,At Risk
1002666,56,473788,3,3,3,Loyal
1002667,22,136893,4,1,1,Potential
1002668,110,825610,2,4,4,At Risk
1002669,61,563598,3,3,3,Loyal
1002670,150,1234215,1,5,4,At Risk
1002671,10,97311,5,1,1,Potential
1002672,30,332844,4,2,2,Potential
1002673,12,103716,5,1,1,Potential
1002674,73,776975,2,4,4,At Risk
1002675,22,222535,4,1,2,Potential
1002676,133,1207239,2,4,4,At Risk
1002677,15,176118,5,1,1,Potential
1002678,27,312933,4,2,2,Potential
1002679,188,1799869,1,5,5,At Risk
1002680,127,1092703,2,4,4,At Risk
1002681,120,889252,2,4,4,At Risk
1002682,56,431036,3,3,3,Loyal
1002683,132,1609354,2,4,5,At Risk
1002684,127,1038327,2,4,4,At Risk
1002685,112,1092613,2,4,4,At Risk
1002686,14,85025,5,1,1,Potential
1002687,11,158882,5,1,1,Potential
1002688,78,635078,2,4,3,At Risk
1002689,52,572983,3,3,3,Loyal
1002690,7,87789,5,1,1,Potential
1002691,143,1674271,1,5,5,At Risk
1002692,83,824204,2,4,4,At Risk
1002693,81,731107,2,4,4,At Risk
1002694,44,492268,3,3,3,Loyal
1002695,31,295006,4,2,2,Potential
1002696,10,59105,5,1,1,Potential
1002697,24,296970,4,2,2,Potential
1002698,22,178868,4,1,1,Potential
1002699,60,453613,3,3,3,Loyal
1002700,173,1455448,1,5,5,At Risk
1002701,68,805831,3,3,4,Loyal
1002703,62,755795,3,3,4,Loyal
1002704,31,282167,4,2,2,Potential
1002705,15,180128,5,1,1,Potential
1002706,14,154255,5,1,1,Potential
1002707,15,96291,5,1,1,Potential
1002708,22,162853,4,1,1,Potential
1002709,15,116159,5,1,1,Potential
1002710,17,138199,5,1,1,Potential
1002711,26,198767,4,2,1,Potential
1002712,42,570488,3,3,3,Loyal
1002713,15,149430,5,1,1,Potential
1002714,15,135858,5,1,1,Potential
1002715,47,418450,3,3,3,Loyal
1002716,16,148243,5,1,1,Potential
1002717,14,156327,5,1,1,Potential
1002718,73,589149,2,4,3,At Risk
1002719,64,645579,3,3,3,Loyal
1002720,23,198777,4,2,1,Potential
1002721,17,165492,5,1,1,Potential
1002722,12,134071,5,1,1,Potential
1002724,111,894585,2,4,4,At Risk
1002725,21,185421,5,1,1,Potential
1002726,44,480228,3,3,3,Loyal
1002727,47,575735,3,3,3,Loyal
1002728,33,318087,4,2,2,Potential
1002729,16,232311,5,1,2,Potential
1002730,85,895141,2,4,4,At Risk
1002731,161,1655910,1,5,5,At Risk
1002732,24,308916,4,2,2,Potential
1002733,49,523983,3,3,3,Loyal
1002734,74,546792,2,4,3,At Risk
1002735,13,122560,5,1,1,Potential
1002736,55,506097,3,3,3,Loyal
1002737,230,1620533,1,5,5,At Risk
1002738,56,509523,3,3,3,Loyal
1002739,19,184097,5,1,1,Potential
1002740,77,981139,2,4,4,At Risk
1002741,18,214430,5,1,2,Potential
1002742,69,539216,3,3,3,Loyal
1002743,238,2196683,1,5,5,At Risk
1002744,92,314780,2,4,2,At Risk
1002745,102,997082,2,4,4,At Risk
1002746,30,253570,4,2,2,Potential
1002747,78,679288,2,4,3,At Risk
1002748,178,1320606,1,5,4,At Risk
1002749,51,595666,3,3,3,Loyal
1002750,115,987567,2,4,4,At Risk
1002751,93,692045,2,4,3,At Risk
1002752,220,1804636,1,5,5,At Risk
1002753,283,2371512,1,5,5,At Risk
1002754,66,484443,3,3,3,Loyal
1002755,13,104448,5,1,1,Potential
1002756,123,1529744,2,4,5,At Risk
1002757,73,729343,2,4,4,At Risk
1002758,9,84566,5,1,1,Potential
1002759,11,90598,5,1,1,Potential
1002760,47,465228,3,3,3,Loyal
1002761,273,2860008,1,5,5,At Risk
1002762,29,388905,4,2,3,Potential
1002763,17,130376,5,1,1,Potential
1002764,186,1836033,1,5,5,At Risk
1002765,116,1215292,2,4,4,At Risk
1002766,56,606964,3,3,3,Loyal
1002767,15,157025,5,1,1,Potential
1002768,49,529113,3,3,3,Loyal
1002769,71,657992,3,3,3,Loyal
1002770,27,281085,4,2,2,Potential
1002771,161,1456618,1,5,5,At Risk
1002772,98,991272,2,4,4,At Risk
1002773,58,634232,3,3,3,Loyal
1002774,166,1566170,1,5,5,At Risk
1002775,21,229328,5,1,2,Potential
1002776,191,1650916,1,5,5,At Risk
1002777,486,4122533,1,5,5,At Risk
1002778,68,602985,3,3,3,Loyal
1002779,97,917631,2,4,4,At Risk
1002780,24,209371,4,2,2,Potential
1002781,164,1895011,1,5,5,At Risk
1002782,32,190844,4,2,1,Potential
1002783,28,335592,4,2,2,Potential
1002784,88,943352,2,4,4,At Risk
1002785,87,605224,2,4,3,At Risk
1002786,169,1864122,1,5,5,At Risk
1002787,82,825143,2,4,4,At Risk
1002788,81,873359,2,4,4,At Risk
1002789,54,705297,3,3,4,Loyal
1002790,67,819308,3,3,4,Loyal
1002791,31,403227,4,2,3,Potential
1002792,111,885510,2,4,4,At Risk
1002793,461,4995468,1,5,5,At Risk
1002794,83,848747,2,4,4,At Risk
1002795,52,552054,3,3,3,Loyal
1002796,225,1499079,1,5,5,At Risk
1002797,27,211907,4,2,2,Potential
1002798,45,487454,3,3,3,Loyal
1002799,13,128535,5,1,1,Potential
1002800,53,444267,3,3,3,Loyal
1002801,50,371367,3,3,2,Loyal
1002802,46,397115,3,3,3,Loyal
1002803,63,580648,3,3,3,Loyal
1002804,86,1106074,2,4,4,At Risk
1002805,49,470138,3,3,3,Loyal
1002806,49,401266,3,3,3,Loyal
1002807,181,1358680,1,5,5,At Risk
1002808,70,804201,3,3,4,Loyal
1002809,61,666965,3,3,3,Loyal
1002810,232,1941952,1,5,5,At Risk
1002811,47,462021,3,3,3,Loyal
1002812,69,731365,3,3,4,Loyal
1002813,15,138284,5,1,1,Potential
1002814,94,1039256,2,4,4,At Risk
1002815,29,305036,4,2,2,Potential
1002816,12,176036,5,1,1,Potential
1002817,54,647672,3,3,3,Loyal
1002818,165,1540669,1,5,5,At Risk
1002819,13,95877,5,1,1,Potential
1002820,495,3737994,1,5,5,At Risk
1002821,17,157658,5,1,1,Potential
1002822,39,365473,4,2,2,Potential
1002823,34,233724,4,2,2,Potential
1002824,139,1425633,2,4,5,At Risk
1002825,113,1139390,2,4,4,At Risk
1002826,144,1278385,1,5,4,At Risk
1002827,20,179742,5,1,1,Potential
1002828,30,302133,4,2,2,Potential
1002830,56,509680,3,3,3,Loyal
1002831,14,153700,5,1,1,Potential
1002832,92,849105,2,4,4,At Risk
1002833,31,234599,4,2,2,Potential
1002834,12,93766,5,1,1,Potential
1002835,27,240344,4,2,2,Potential
1002836,13,98139,5,1,1,Potential
1002837,137,1208140,2,4,4,At Risk
1002838,22,264550,4,1,2,Potential
1002839,19,152285,5,1,1,Potential
1002840,184,1631926,1,5,5,At Risk
1002841,244,2539459,1,5,5,At Risk
1002842,42,472996,3,3,3,Loyal
1002843,22,133789,4,1,1,Potential
1002844,59,616916,3,3,3,Loyal
1002845,37,453060,4,2,3,Potential
1002846,52,394776,3,3,3,Loyal
1002847,217,1504709,1,5,5,At Risk
1002848,106,993049,2,4,4,At Risk
1002849,83,712565,2,4,4,At Risk
1002850,19,175809,5,1,1,Potential
1002851,19,126659,5,1,1,Potential
1002852,83,870846,2,4,4,At Risk
1002853,44,294018,3,3,2,Loyal
1002854,232,1734048,1,5,5,At Risk
1002855,38,330872,4,2,2,Potential
1002856,30,305440,4,2,2,Potential
1002857,436,4064178,1,5,5,At Risk
1002858,44,347929,3,3,2,Loyal
1002859,84,826777,2,4,4,At Risk
1002860,267,2511038,1,5,5,At Risk
1002861,31,257023,4,2,2,Potential
1002862,47,505181,3,3,3,Loyal
1002863,68,536518,3,3,3,Loyal
1002864,34,317667,4,2,2,Potential
1002865,54,562743,3,3,3,Loyal
1002866,118,1074090,2,4,4,At Risk
1002867,19,230381,5,1,2,Potential
1002868,125,1329289,2,4,4,At Risk
1002869,18,128112,5,1,1,Potential
1002870,76,577767,2,4,3,At Risk
1002871,17,120438,5,1,1,Potential
1002872,228,2016901,1,5,5,At Risk
1002873,130,1143370,2,4,4,At Risk
1002874,53,518079,3,3,3,Loyal
1002875,25,390819,4,2,3,Potential
1002876,104,1309943,2,4,4,At Risk
1002877,23,256359,4,2,2,Potential
1002878,378,3300650,1,5,5,At Risk
1002879,13,119958,5,1,1,Potential
1002880,154,1216433,1,5,4,At Risk
1002881,46,461253,3,3,3,Loyal
1002882,62,432938,3,3,3,Loyal
1002883,82,535502,2,4,3,At Risk
1002884,11,98456,5,1,1,Potential
1002885,107,928377,2,4,4,At Risk
1002886,49,725836,3,3,4,Loyal
1002887,335,3259008,1,5,5,At Risk
1002888,218,2187378,1,5,5,At Risk
1002889,113,987400,2,4,4,At Risk
1002890,101,1356099,2,4,5,At Risk
1002891,29,248501,4,2,2,Potential
1002892,47,461886,3,3,3,Loyal
1002893,9,99369,5,1,1,Potential
1002894,68,1003127,3,3,4,Loyal
1002895,291,2825947,1,5,5,At Risk
1002896,184,1789989,1,5,5,At Risk
1002897,64,689454,3,3,3,Loyal
1002898,65,654266,3,3,3,Loyal
1002899,250,2641564,1,5,5,At Risk
1002900,164,1889415,1,5,5,At Risk
1002901,144,1653056,1,5,5,At Risk
1002902,14,141159,5,1,1,Potential
1002903,84,937536,2,4,4,At Risk
1002904,28,255560,4,2,2,Potential
1002905,65,560997,3,3,3,Loyal
1002906,31,358652,4,2,2,Potential
1002907,479,4033226,1,5,5,At Risk
1002908,12,70431,5,1,1,Potential
1002909,718,7577756,1,5,5,At Risk
1002910,84,633528,2,4,3,At Risk
1002911,32,306875,4,2,2,Potential
